id,date,text,views,forwards,replies,reactions,hour,weekday,love_reactions,total_reactions
19747,2025-07-16 10:23:49+00:00,"Однозначно, роскошный максимум⭐️

Показываем самые классные девайсы из раздела «Техника», которые помогут сделать уход за собой ещё удобнее и роскошнее. 

Мини-холодильник для масок и другой косметики уже давно в вишлисте админов. И похоже, пора уже исполнить давнюю хотелку… 

— Мини-холодильник Coolboxbeauty
— Маска для фототерапии WAU
— Ирригатор B.Well 
— Массажная расческа L&L Skin 
— Антицеллюлитный EMS-массажер для тела Impulse Device

Реклама",93283,166,32,"{""ReactionEmoji(emoticon='❤')"": 505, 'ReactionCustomEmoji(document_id=5408936677047570928)': 180, ""ReactionEmoji(emoticon='🔥')"": 113, ""ReactionEmoji(emoticon='😁')"": 49, ""ReactionEmoji(emoticon='👍')"": 28, ""ReactionEmoji(emoticon='⚡')"": 10, ""ReactionEmoji(emoticon='😍')"": 9, ""ReactionEmoji(emoticon='😇')"": 8}",10,2,505,902
20113,2025-08-01 12:50:13+00:00,"Админы уехали за город отмечать последний месяц лета, постов сегодня больше не будет⭐️",102785,33,61,"{'ReactionCustomEmoji(document_id=5292238301036559394)': 1264, ""ReactionEmoji(emoticon='❤')"": 491, ""ReactionEmoji(emoticon='🔥')"": 250, ""ReactionEmoji(emoticon='👍')"": 134, ""ReactionEmoji(emoticon='😁')"": 84, ""ReactionEmoji(emoticon='😇')"": 29, ""ReactionEmoji(emoticon='⚡')"": 28, ""ReactionEmoji(emoticon='😍')"": 28}",12,4,491,2308
18274,2025-04-22 07:52:09+00:00,"Вот какой парфюм в нашем вишлисте, а какой аромат вы бы хотели получить в подарок? Делитесь скринами в комментариях!",149234,413,53724,"{""ReactionEmoji(emoticon='❤')"": 2077, 'ReactionCustomEmoji(document_id=5343638107403087029)': 829, ""ReactionEmoji(emoticon='🔥')"": 405, ""ReactionEmoji(emoticon='😍')"": 132, ""ReactionEmoji(emoticon='👍')"": 82, ""ReactionEmoji(emoticon='⚡')"": 42, ""ReactionEmoji(emoticon='😇')"": 33, ""ReactionEmoji(emoticon='😁')"": 29}",7,1,2077,3629
20931,2025-09-13 13:21:06+00:00,"С приходом осени кончики волос будто автоматически становятся более сухими. Админы не стали долго думать и собрали корзину с классными средствами для волос на осень🍂

Нам только повод дай... 

P. S. Пишите в комментариях, какую подборку подготовить в следующий раз!

— Маска-бальзам Bru&Blo 
— Шампунь для объема и плотности Myst 
— Многофункциональное молочко Davines 
— Тоник для корней Aromatica 
— Спрей-кондиционер A.L.L. About Love & Lifestyle
— Увлажняющий шампунь TIGI Bed Head 

Реклама",74051,105,28,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 573, ""ReactionEmoji(emoticon='❤')"": 461, ""ReactionEmoji(emoticon='⚡')"": 132, ""ReactionEmoji(emoticon='🔥')"": 69, ""ReactionEmoji(emoticon='👍')"": 33, ""ReactionEmoji(emoticon='😁')"": 17, ""ReactionEmoji(emoticon='😇')"": 9, ""ReactionEmoji(emoticon='😍')"": 1}",13,5,461,1295
19130,2025-06-06 13:12:40+00:00,"С таким бьюти-набором наши коллеги Алина и Лиза летали в офис Золотого Яблока в Дубае✈️

Увлажнение, минимум декора и SPF — их мастхэвы для жаркого климата оставили в комментариях.

Реклама",117991,47,30,"{""ReactionEmoji(emoticon='❤')"": 691, 'ReactionCustomEmoji(document_id=5294214784856649592)': 346, ""ReactionEmoji(emoticon='🔥')"": 185, ""ReactionEmoji(emoticon='⚡')"": 55, ""ReactionEmoji(emoticon='👍')"": 31, ""ReactionEmoji(emoticon='😇')"": 17, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='😍')"": 15}",13,4,691,1356
18169,2025-04-14 16:02:34+00:00,"18+
У кого-то кардио в зале, а у нас дома с этой подборкой. Мы разные!

Собрали варианты для ярких эмоций и учащенного пульса: 

— клиторальный стимулятор Womanizer Next Black
— смазка YESforLOV
— жидкий вибратор YESforLOV Vibrating Orgasmic
— биодобавка* Super Caps Lady’s Life
— возбуждающее масло Zestra Aphrodisiac Oils
— вибратор для пар We-Vibe Sync 2 Green

* Помните, что БАДы не являются лекарственным средством.

Реклама",159433,2341,141,"{""ReactionEmoji(emoticon='❤')"": 959, 'ReactionCustomEmoji(document_id=5343638107403087029)': 499, ""ReactionEmoji(emoticon='😁')"": 278, ""ReactionEmoji(emoticon='🔥')"": 136, ""ReactionEmoji(emoticon='👍')"": 85, ""ReactionEmoji(emoticon='😇')"": 35, ""ReactionEmoji(emoticon='⚡')"": 27, ""ReactionEmoji(emoticon='😍')"": 21}",16,0,959,2040
18381,2025-04-27 15:13:27+00:00,"Собрали в одном посте ароматы с дорогим звучанием🤍

Среди них есть хит, мужской парфюм, композиция, названная в честь токийского района и аромат с 88% натуральных ингредиентов. Догадаетесь, что есть что?

👉 цветочный Shiseido: яблоко фуджи, жасмин, фиалка 
👉 амбровый Frederic Malle: гвоздика, пачули, корица 
👉 древесный Tom Ford: эссенция куркумы, абсолют дерева, эссенция сандалового дерева 
👉 цветочный Narciso Rodriguez: магнолия, роза, герань 

Сейчас и до 30 апреля за любые покупки от 4 000 ₽ можно получить до 1 500 бонусов на карту клиента. А еще не забывайте про розыгрыш, в котором дарим парфюм из вишлиста!

Реклама",132585,177,82,"{""ReactionEmoji(emoticon='❤')"": 610, 'ReactionCustomEmoji(document_id=5343638107403087029)': 301, ""ReactionEmoji(emoticon='🔥')"": 161, ""ReactionEmoji(emoticon='👍')"": 82, ""ReactionEmoji(emoticon='😁')"": 21, ""ReactionEmoji(emoticon='⚡')"": 18, ""ReactionEmoji(emoticon='😍')"": 17}",15,6,610,1210
19669,2025-07-12 07:21:37+00:00,"Выключить телефон для админов — непозволительная роскошь, а вот провести время наедине с собой и любимым кино мы вполне можем. Тем более недавно заказали много товаров для дома, чтобы обставить квартиру по-новому, делимся находками: 

👉пирожковая тарелка — взяли из-за названия и дизайна 
👉ваза — чтобы делать самые красивые фото букетов в сторис 
👉чайная пара — ничего милее не видели 
👉комплект постельного белья — бежевыми мамами мы точно не будем
👉декоративная подушка — кто понял отсылку к Schiaparelli, ставьте ❤️

Реклама",112188,43,45,"{'ReactionCustomEmoji(document_id=5408936677047570928)': 453, ""ReactionEmoji(emoticon='❤')"": 371, ""ReactionEmoji(emoticon='🔥')"": 132, ""ReactionEmoji(emoticon='👍')"": 79, ""ReactionEmoji(emoticon='😍')"": 16, ""ReactionEmoji(emoticon='⚡')"": 12, ""ReactionEmoji(emoticon='😇')"": 11, ""ReactionEmoji(emoticon='😁')"": 7}",7,5,371,1081
20065,2025-07-30 15:37:06+00:00,"Показали на досмотре чемодана, какие бьюти-хиты везем👇🏻

Ничего запрещенного, только самое важное для отпуска! Пришлось делать бьюти-обзор сотрудникам аэропорта:

— косметичка  FOR ME
— гель-ламинатор для бровей Luxvisage 
— гидрогелевые патчи andplus
— парфюм Neydo
— антипохмельный комплекс в стиках* Any Buddy
— аромат Loewe
— духи Tom Ford
— бальзам для губ SHIKstudio

* БАД. Не является лекарственным средством.

Реклама",85966,37,11,"{""ReactionEmoji(emoticon='❤')"": 598, ""ReactionEmoji(emoticon='🔥')"": 188, 'ReactionCustomEmoji(document_id=5408936677047570928)': 182, ""ReactionEmoji(emoticon='⚡')"": 49, ""ReactionEmoji(emoticon='👍')"": 32, ""ReactionEmoji(emoticon='😇')"": 17, ""ReactionEmoji(emoticon='😍')"": 15, ""ReactionEmoji(emoticon='😁')"": 13}",15,2,598,1094
20910,2025-09-12 13:11:20+00:00,"⚡️В прямом эфире продолжаем рубрику, где блогеры делятся своими фаворитами из Золотого Яблока. Второй гостьей станет инфлюенсер Татти Васильева! 

Подключайся, чтобы узнать секреты ее косметички и поучаствовать в розыгрыше.",71338,3,0,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 438, ""ReactionEmoji(emoticon='❤')"": 271, ""ReactionEmoji(emoticon='⚡')"": 113, ""ReactionEmoji(emoticon='🔥')"": 62, ""ReactionEmoji(emoticon='👍')"": 32, ""ReactionEmoji(emoticon='😁')"": 20, ""ReactionEmoji(emoticon='😇')"": 18, ""ReactionEmoji(emoticon='😍')"": 16}",13,4,271,970
